"Country","Year","Debt","GDP1","GDP2","RGDP1","RGDP2","GDPI","Infl","RGDP","GDPalt","dRGDP","debtgdp","GDP3","GNI","GDPI1","GDPI2","lRGDP","lRGDP1","lRGDP2"
"Canada",1997,651124,882.733,1119180,604681.7889,1749228,NA,1.612,NA,NA,0.0539264034704545,58.1786665237049,NA,NA,NA,NA,NA,580059.7477,1659725
"Canada",1998,645725,914.973,1140360,629755,1796156,NA,0.987,NA,NA,0.0268278349077422,56.6246623873163,NA,NA,NA,NA,NA,604681.7889,1749228
"Canada",1999,648389,982.441,1240430,664604,1832542,NA,1.744,NA,NA,0.0202577059008238,52.2713091427973,NA,NA,NA,NA,NA,629755,1796156
"Canada",2000,648212,1076.58,1481240,699382,1892165,NA,2.738,NA,NA,0.0325356799462169,43.7614431152278,NA,NA,NA,NA,NA,664604,1832542
"Canada",2001,644900,1108.05,1536890,709074,1929822,NA,2.507,NA,NA,0.0199015413560657,41.9613635328488,NA,NA,NA,NA,NA,699382,1892165
"Canada",2002,640526,1152.91,1532310,732692,1958809,NA,2.276,NA,NA,0.015020556300011,41.8013326285151,NA,NA,NA,NA,NA,709074,1929822
"Canada",2003,629638,1213.18,1593830,746491,1978662,NA,2.742,NA,NA,0.0101352403424735,39.5047150574403,NA,NA,NA,NA,NA,732692,1958809
"Canada",2004,628830,1290.91,1743040,769405,2055120,NA,1.841,NA,NA,0.0386412636417943,36.0766247475675,NA,NA,NA,NA,NA,746491,1978662
"Canada",2005,626217,1373.85,1945720,792964,2111414,NA,2.23,NA,NA,0.0273920744287439,32.1843327919742,NA,NA,NA,NA,NA,769405,2055120
"Canada",2006,619701,1449.22,2159570,814835,2159573,NA,2.018,NA,NA,0.0228088854199129,28.6955736558667,NA,NA,NA,NA,NA,792964,2111414
"Canada",2007,618765,1532.94,2277110,NA,2227256,NA,2.123,NA,NA,0.0313409178573727,27.1732590871763,NA,NA,NA,NA,NA,814835,2159573
"Canada",2008,594390,1600.08,2548320,NA,2274744,NA,2.385,NA,NA,0.0213213029844797,23.3247786777171,NA,NA,NA,NA,NA,NA,2227256
"Canada",2009,719627,1523.67,2379940,NA,2231372,NA,0.147,NA,NA,-0.0190667609190309,30.2371908535509,NA,NA,NA,NA,NA,NA,2274744
"Greece",1948,2473.8,21300,NA,NA,NA,NA,NA,13936,NA,0.0500301386377335,11.6140845070423,NA,NA,NA,NA,13272,NA,NA
"Greece",1950,3712.8,32800,NA,NA,NA,NA,NA,14489,NA,-0.0129436610123306,11.319512195122,NA,NA,NA,NA,14679,NA,NA
"Greece",1951,5892.5,39400,NA,NA,NA,NA,NA,15765,NA,0.0880668093036097,14.9555837563452,NA,NA,NA,NA,14489,NA,NA
"Greece",1952,7575.5,41300,NA,NA,NA,NA,NA,15878,NA,0.00716777672058355,18.3426150121065,NA,NA,NA,NA,15765,NA,NA
"Greece",1953,8606.5,54100,NA,NA,NA,NA,NA,18053,NA,0.136981987655876,15.9085027726433,NA,NA,NA,NA,15878,NA,NA
"Greece",1954,8553.2,62400,NA,NA,NA,NA,NA,18615,NA,0.0311305600177256,13.7070512820513,NA,NA,NA,NA,18053,NA,NA
"Greece",1955,8818.4,72100,NA,NA,NA,NA,NA,20022,NA,0.0755842062852539,12.2307905686546,NA,NA,NA,NA,18615,NA,NA
"Greece",1956,9285,83100,NA,NA,NA,NA,NA,21731,NA,0.0853561082808911,11.173285198556,NA,NA,NA,NA,20022,NA,NA
"Greece",1957,6680,89500,NA,NA,NA,NA,NA,23147,NA,0.0651603699783718,7.46368715083799,NA,NA,NA,NA,21731,NA,NA
"Greece",1958,7889,93800,NA,NA,NA,NA,NA,24218,NA,0.0462694949669504,8.41044776119403,NA,NA,NA,NA,23147,NA,NA
"Greece",1959,10096,97500,NA,NA,NA,NA,NA,25107,NA,0.0367082335452968,10.3548717948718,NA,NA,NA,NA,24218,NA,NA
"Greece",1960,10711,105200,NA,NA,NA,NA,NA,26195,NA,0.0433345282192217,10.1815589353612,NA,NA,NA,NA,25107,NA,NA
"Greece",1961,13161,118600,NA,NA,NA,NA,NA,28492,NA,0.0876884901698798,11.0969645868465,NA,NA,NA,NA,26195,NA,NA
"Greece",1962,16541,126000,NA,NA,NA,NA,NA,29562,NA,0.0375544012354345,13.1277777777778,NA,NA,NA,NA,28492,NA,NA
"Greece",1963,27090,140800,NA,NA,NA,NA,NA,32567,NA,0.101650767877681,19.2400568181818,NA,NA,NA,NA,29562,NA,NA
"Greece",1964,29160,158000,NA,NA,NA,NA,NA,35243,NA,0.082169066846808,18.4556962025316,NA,NA,NA,NA,32567,NA,NA
"Greece",1965,34260,179800,NA,NA,NA,NA,NA,38553,NA,0.0939193598728825,19.0545050055617,NA,NA,NA,NA,35243,NA,NA
"Greece",1966,32074,2e+05,NA,NA,NA,NA,NA,40907,NA,0.0610588021684435,16.037,NA,NA,NA,NA,38553,NA,NA
"Greece",1967,38703,216100,NA,NA,NA,NA,NA,43152,NA,0.0548805827853425,17.909763998149,NA,NA,NA,NA,40907,NA,NA
"Greece",1968,45366,234600,NA,NA,NA,NA,NA,46027,NA,0.0666249536522061,19.3375959079284,NA,NA,NA,NA,43152,NA,NA
"Greece",1969,56722,266500,NA,NA,NA,NA,NA,50585,NA,0.0990288309036,21.284052532833,NA,NA,NA,NA,46027,NA,NA
"Greece",1970,63713,338501,NA,NA,NA,NA,3.8375609409,54609,NA,0.0795492735000494,18.8221009686825,NA,NA,NA,NA,50585,NA,NA
"Greece",1971,71420,375800,NA,NA,NA,NA,3.6145870618,58496,NA,0.07117874343057,19.0047897817988,NA,NA,NA,NA,54609,NA,NA
"Greece",1972,87524,435001,NA,NA,NA,NA,5.9877645569,65775,NA,0.124435858862144,20.1204135162908,NA,NA,NA,NA,58496,NA,NA
"Greece",1973,94086,568299,NA,NA,NA,NA,18.7866436171,68355,NA,0.0392246294184722,16.5557215479879,NA,NA,NA,NA,65775,NA,NA
"Greece",1974,114114,652901,NA,NA,NA,NA,13.0653909236,65868,NA,-0.0363835856923415,17.4779943666804,NA,NA,NA,NA,68355,NA,NA
"Greece",1975,142793,785599,NA,NA,NA,NA,14.2536616734,69853,NA,0.0604997874536952,18.1763215075376,NA,NA,NA,NA,65868,NA,NA
"Greece",1976,203300,977199,NA,NA,NA,NA,10.4656806984,74296,NA,0.0636049990694745,20.804360217315,NA,NA,NA,NA,69853,NA,NA
"Greece",1977,265900,1144500,NA,NA,NA,NA,9.9234665478,76843,NA,0.0342817917519114,23.2328527741372,NA,NA,NA,NA,74296,NA,NA
"Greece",1978,330300,1396500,NA,NA,NA,NA,7.9978398212,81989,NA,0.0669677133896387,23.6519871106337,NA,NA,NA,NA,76843,NA,NA
"Greece",1979,400900,1733000,NA,NA,NA,NA,14.6104640864,85015,NA,0.0369073900157337,23.133294864397,NA,NA,NA,NA,81989,NA,NA
"Greece",1980,511700,2080700,NA,NA,NA,NA,24.746,86505,NA,0.677,24.5926851540347,NA,NA,NA,NA,85015,NA,NA
"Greece",1981,716700,2490800,NA,NA,NA,NA,24.321,86553,NA,-1.554,28.7738879074996,NA,NA,NA,NA,86505,NA,NA
"Greece",1982,928381.518640382,3132800,NA,NA,NA,NA,21.421,86895,NA,-1.133,29.6342415296343,NA,NA,NA,NA,86553,NA,NA
"Greece",1983,1269375.44485928,3737900,12018,NA,NA,NA,19.982,87244,NA,-1.079,10562.2852792418,NA,NA,NA,NA,86895,NA,NA
"Greece",1984,1882914.99490692,4648800,14947,NA,NA,NA,18.305,89645,NA,2.011,12597.2770114867,NA,NA,NA,NA,87244,NA,NA
"Greece",1985,2673409.79546141,5672100,18237,NA,NA,NA,19.341,92442,NA,2.51,14659.263011797,NA,NA,NA,NA,89645,NA,NA
"Greece",1986,3230397.5076524,6778000,21793,NA,NA,NA,23.167,93941,NA,0.518,14823.0969010802,NA,NA,NA,NA,92442,NA,NA
"Greece",1987,4045828.77491623,7635400,24550,NA,NA,NA,16.393,93507,NA,-2.259,16479.9542766445,NA,NA,NA,NA,93941,NA,NA
"Greece",1988,5821970.11675427,9290900,29873,NA,NA,NA,13.454,97670,NA,4.288,19489.0707888537,NA,NA,NA,NA,93507,NA,NA
"Greece",1989,7270085.42533809,11042000,35504,NA,NA,NA,13.754,101425,NA,3.8,20476.8066283745,NA,NA,NA,NA,97670,NA,NA
"Greece",1990,11869937.8186509,13327000,42850,NA,NA,NA,20.476,101452,NA,0,27701.1384332576,NA,NA,NA,NA,101425,NA,NA
"Greece",1991,14998225.6624132,16459000,52921,NA,NA,NA,19.508,104597.05,NA,3.1,28340.7827940009,NA,NA,NA,NA,101452,NA,NA
"Greece",1992,18572186.9063442,19027000,61177,NA,NA,NA,15.888,105329.23,NA,0.7,30358.119728565,NA,NA,NA,NA,104597.05,NA,NA
"Greece",1993,24174.3,21424000,68885,NA,NA,NA,14.377,103643.9,NA,-1.6,35.093706902809,NA,NA,NA,NA,105329.23,NA,NA
"Greece",1994,28006.7,24296000,78119,NA,NA,NA,10.868,105716.85,NA,2,35.8513293820965,NA,NA,NA,NA,103643.9,NA,NA
"Greece",1995,31875.2,30516000,87569,NA,NA,NA,8.816,107936.6,NA,2.1,36.4000959243568,NA,NA,NA,NA,105716.85,NA,NA
"Greece",1996,36134.3,33528700,96251,NA,NA,NA,7.867,110482.19,NA,2.358,37.5417398260797,NA,NA,NA,NA,107936.6,NA,NA
"Greece",1997,38913.1,37103000,106532,NA,NA,NA,5.442,114501.06,NA,3.638,36.5271467728007,NA,NA,NA,NA,110482.19,NA,NA
"Greece",1998,41723.7,40344300,115886,NA,NA,NA,4.522,118329,NA,3.364,36.004090226602,NA,NA,NA,NA,114501.06,NA,NA
"Greece",1999,44393.3,42987400,123459,NA,NA,NA,2.145,122405,NA,3.42,35.9579293530646,NA,NA,NA,NA,118329,NA,NA
"Greece",2000,48823.3,46437800,136281,NA,NA,NA,2.897,127880,NA,4.477,35.8254635642533,NA,NA,NA,NA,122405,NA,NA
"Greece",2001,155597.2,49895300,146428,NA,NA,NA,3.654,133600,NA,4.197,106.261917119677,NA,NA,NA,NA,127880,NA,NA
"Greece",2002,171939.1,53366600,156615,NA,NA,NA,3.915,138834,NA,3.439,109.784567250902,NA,NA,NA,NA,133600,NA,NA
"Greece",2003,183679,58755900,171410,NA,NA,NA,3.435,145837,NA,5.582,107.157692083309,NA,NA,NA,NA,138834,NA,NA
"Greece",2004,202212,63315800,185851,NA,NA,NA,3.022,152462,NA,4.916,108.803288655966,NA,NA,NA,NA,145837,NA,NA
"Greece",2005,216698,66571000,197645,NA,NA,NA,3.484,158326,NA,2.898,109.640011131068,NA,NA,NA,NA,152462,NA,NA
"Greece",2006,227325,71714200,213207,NA,NA,NA,3.314,168106,NA,4.497,106.621733807989,NA,NA,NA,NA,158326,NA,NA
"Greece",2007,240708,77158400,228180,NA,NA,NA,2.991,NA,NA,4.036,105.490402313963,NA,NA,NA,NA,168106,NA,NA
"Greece",2008,262381,81487300,242946,NA,NA,NA,4.236,NA,NA,2.933,107.99972010241,NA,NA,NA,NA,NA,NA,NA
"Greece",2009,58968,NA,246293,NA,NA,NA,1.133,NA,NA,-0.753,23.9422151664887,NA,NA,NA,NA,NA,NA,NA
"Ireland",1947,86.8,332,421.553,9196,NA,NA,NA,NA,NA,0.0189473684210526,20.5905307280461,NA,NA,NA,NA,NA,9025,NA
"Ireland",1948,91,341,432.981,9643,NA,NA,NA,NA,NA,0.0486080904741193,21.0170885096575,NA,NA,NA,NA,NA,9196,NA
"Ireland",1949,128,366,464.724,10148,NA,NA,NA,NA,NA,0.0523695945245255,27.5432299601484,NA,NA,NA,NA,NA,9643,NA
"Ireland",1950,178,372,472.343,10231,NA,NA,NA,NA,NA,0.00817895151754033,37.6844792872976,NA,NA,NA,NA,NA,10148,NA
"Ireland",1951,227,392,497.737,10488,NA,NA,NA,NA,NA,0.0251197341413352,45.6064146326273,NA,NA,NA,NA,NA,10231,NA
"Ireland",1952,271,450,571.382,10753,NA,NA,NA,NA,NA,0.0252669717772693,47.4288654525344,NA,NA,NA,NA,NA,10488,NA
"Ireland",1953,310,496,629.79,11043,NA,NA,NA,NA,NA,0.026969217892681,49.2227567919465,NA,NA,NA,NA,NA,10753,NA
"Ireland",1954,354,498,632.33,11142,NA,NA,NA,NA,NA,0.00896495517522422,55.9834263754685,NA,NA,NA,NA,NA,11043,NA
"Ireland",1955,423,522,662.803,11432,NA,NA,NA,NA,NA,0.0260276431520374,63.8198680452563,NA,NA,NA,NA,NA,11142,NA
"Ireland",1956,453,530,672.961,11283,NA,NA,NA,NA,NA,-0.0130335899230231,67.314450614523,NA,NA,NA,NA,NA,11432,NA
"Ireland",1957,489,549,697.086,11266,NA,NA,NA,NA,NA,-0.00150669148276172,70.1491638047529,NA,NA,NA,NA,NA,11283,NA
"Ireland",1958,525,568,721.211,11034,NA,NA,NA,NA,NA,-0.0205929344931652,72.7942308145605,NA,NA,NA,NA,NA,11266,NA
"Ireland",1959,543,608,772.001,11481,NA,NA,NA,NA,NA,0.0405111473626971,70.3366964550564,NA,NA,NA,NA,NA,11034,NA
"Ireland",1960,590,631,801.205,12127,NA,NA,NA,NA,NA,0.056266875707691,73.6390811340418,NA,NA,NA,NA,NA,11481,NA
"Ireland",1961,636,680,863.422,12706,NA,NA,NA,NA,NA,0.0477447019048405,73.6603885469678,NA,NA,NA,NA,NA,12127,NA
"Ireland",1962,687,736,934.527,13120,NA,NA,NA,NA,NA,0.032583031638596,73.5131248214337,NA,NA,NA,NA,NA,12706,NA
"Ireland",1963,748,791,1004.363,13741,NA,NA,NA,NA,NA,0.0473323170731708,74.4750652901391,NA,NA,NA,NA,NA,13120,NA
"Ireland",1964,811,901,1144.034,14279,NA,NA,NA,NA,NA,0.0391529000800523,70.8895015357935,NA,NA,NA,NA,NA,13741,NA
"Ireland",1965,894,959,1217.679,14528,NA,NA,NA,NA,NA,0.0174381959520975,73.4183639530615,NA,NA,NA,NA,NA,14279,NA
"Ireland",1966,1001,1010,1282.435,14652,NA,NA,NA,NA,NA,0.00853524229074898,78.0546382467727,NA,NA,NA,NA,NA,14528,NA
"Ireland",1967,1079,1104,1401.791,15521,NA,NA,NA,NA,NA,0.0593093093093093,76.9729581656609,NA,NA,NA,NA,NA,14652,NA
"Ireland",1968,1045,1245,1580.824,16804,NA,NA,NA,NA,NA,0.0826621996005412,66.1047656159066,NA,NA,NA,NA,NA,15521,NA
"Ireland",1969,1161,1438,1825.883,17815,NA,NA,NA,NA,NA,0.0601642466079504,63.585673342706,NA,NA,NA,NA,NA,16804,NA
"Ireland",1970,1281,1621,2058.245,18289,NA,NA,NA,NA,NA,0.0266067920291888,62.2374887343343,NA,NA,NA,NA,NA,17815,NA
"Ireland",1971,1404,1853,2352.825,18923,NA,NA,NA,NA,NA,0.0346656460167314,59.6729463517261,NA,NA,NA,NA,NA,18289,NA
"Ireland",1972,1588,2238,2841.674,20151,NA,NA,NA,NA,NA,0.0648945727421657,55.8825537341722,NA,NA,NA,NA,NA,18923,NA
"Ireland",1973,1804,2729,3465.115,21103,NA,NA,NA,NA,NA,0.0472433129869485,52.0617641838727,NA,NA,NA,NA,NA,20151,NA
"Ireland",1974,2486,2991,3797.787,22002,NA,NA,NA,NA,NA,0.0426005781168555,65.4591739873774,NA,NA,NA,NA,NA,21103,NA
"Ireland",1975,3484,3792,4814.847,23246,NA,NA,NA,NA,NA,0.0565403145168621,72.3595163044641,NA,NA,NA,NA,NA,22002,NA
"Ireland",1976,4587,4653,5908.091,23571,NA,NA,NA,NA,NA,0.0139808999397746,77.6392916087447,NA,NA,NA,NA,NA,23246,NA
"Ireland",1977,5369,5703,7241.316,25506,NA,NA,NA,NA,NA,0.0820924016800306,74.1439815635722,NA,NA,NA,NA,NA,23571,NA
"Ireland",1978,6561,6757,8579.62,27340,NA,NA,NA,NA,NA,0.0719046498863012,76.4719183367095,NA,NA,NA,NA,NA,25506,NA
"Ireland",1979,8304,7917,10052.516,28180,NA,NA,NA,NA,NA,0.0307242136064374,82.6061853569793,NA,NA,NA,NA,NA,27340,NA
"Ireland",1980,10026,9361,11886.018,29047,80590,NA,NA,NA,NA,2.9,84.3512099678799,13101,NA,NA,NA,NA,28180,NA
"Ireland",1981,12945,11359,14422.955,30013,81613,NA,NA,NA,NA,2.5,89.752758709987,15896,NA,NA,NA,NA,29047,80590
"Ireland",1982,14817,13382,16991.635,30698,84081,NA,NA,NA,NA,1.5,87.2017319110256,18858,NA,NA,NA,NA,30013,81613
"Ireland",1983,18275,14916,18939.413,30624,86559,NA,NA,NA,NA,-0.7,96.4919028905489,20785,NA,NA,NA,NA,30698,84081
"Ireland",1984,21359,16556,21021.784,31957,89194,NA,NA,NA,NA,3.2,101.60412646234,23019,NA,NA,NA,NA,30624,86559
"Ireland",1985,23492,17969,22815.924,32943,92120,NA,NA,NA,NA,1.9,102.963176069486,25006,NA,NA,NA,NA,31957,89194
"Ireland",1986,27439,19703,25017.649,32802,94539,NA,NA,NA,NA,0.4,109.678571315794,26636,NA,NA,NA,NA,32943,92120
"Ireland",1987,30086,21075,26759.73,34331,97903,NA,NA,NA,NA,3.6,112.430132889981,28467,NA,NA,NA,NA,32802,94539
"Ireland",1988,31250,22718,28845.91,36123,102897,NA,NA,NA,NA,3,108.334249118853,30409,NA,NA,NA,NA,34331,97903
"Ireland",1989,31525,25418,32274.202,38223,108469,NA,NA,NA,NA,5.6,97.6786350906523,33732,NA,NA,NA,NA,36123,102897
"Ireland",1990,31849,28598,36311.97,41459,108558,NA,NA,NA,NA,7.7,87.7093696651545,36574,NA,NA,NA,NA,38223,108469
"Ireland",1991,32224,29675,37679.477,42258.998,101780,NA,NA,NA,NA,1.6,85.5213568914452,38054,NA,NA,NA,NA,41459,108558
"Ireland",1992,33450,31529,40033.572,43671.815,97978,NA,NA,NA,NA,3.6,83.5548723955984,40532,NA,NA,NA,NA,42258.998,101780
"Ireland",1993,36006,34054,43239.661,44847.7,97076,NA,NA,NA,NA,2.3,83.2707730987993,43654,NA,NA,NA,NA,43671.815,97978
"Ireland",1994,37110,36624,46502.887,47429.075,100545,NA,NA,NA,NA,5.9,79.8014970554409,46921,NA,NA,NA,NA,44847.7,97076
"Ireland",1995,38358,41409,52578.584,51998.571,104490,NA,NA,NA,NA,9.6,72.9536573293796,53112,NA,NA,NA,NA,47429.075,100545
"Ireland",1996,37981,45634,57943.227,56291.679,108356,NA,NA,NA,NA,8.1,65.5486447104508,58714,NA,NA,NA,NA,51998.571,104490
"Ireland",1997,38966,52760,66991.381,62866.996,115074,NA,NA,NA,NA,11.5,58.165691493955,67934,NA,NA,NA,NA,56291.679,108356
"Ireland",1998,37510,60582,76923.272,67719,121087,NA,NA,NA,NA,8.4,48.7628763373456,78536,NA,NA,NA,NA,62866.996,115074
"Ireland",1999,39850,71363.1,90612.445,74709,125835,NA,NA,NA,NA,10.7,43.9785064844018,90378,NA,NA,NA,NA,67719,121087
"Ireland",2000,36512,82560.5,104830.211,81716,132198,NA,NA,NA,NA,9.4,34.8296542110365,104830,NA,NA,NA,NA,74709,125835
"Ireland",2001,36183,92090.3,116930.561,86691,135774,NA,NA,NA,NA,5.7,30.9440061610583,116931,NA,NA,NA,NA,81716,132198
"Ireland",2002,36361,102587,130258.62,92412,137910,NA,NA,NA,NA,6.5,27.9144673880316,130258,NA,NA,NA,NA,86691,135774
"Ireland",2003,37611,110072,139762.61,96537,140407,NA,NA,NA,NA,4.4,26.9106308189293,139763,NA,NA,NA,NA,92412,137910
"Ireland",2004,37846,117424,149097.724,100745,145597,NA,NA,NA,NA,4.6,25.3833519282964,149098,NA,NA,NA,NA,96537,140407
"Ireland",2005,38182,127657,162090.954,106840,149627,NA,NA,NA,NA,6.2,23.5559104674034,162091,NA,NA,NA,NA,100745,145597
"Ireland",2006,35917,139209,176758.968,112934,156993,NA,NA,NA,NA,5.4,20.3197610884445,176759,NA,NA,NA,NA,106840,149627
"Ireland",2007,37559,149441,189750.928,NA,163591,NA,NA,NA,NA,6,19.7938425892705,189751,NA,NA,NA,NA,112934,156993
"Ireland",2008,50398,143192,181816.335,NA,165294,NA,NA,NA,NA,-3,27.7191815575867,181815,NA,NA,NA,NA,NA,163591
"Ireland",2009,73266,NA,165120,NA,154788,NA,NA,NA,NA,-7.5,44.3713662790698,165120,NA,NA,NA,NA,NA,165294
"Italy",1951,2851.5,10732,NA,177272,NA,NA,11.2796,NA,NA,0.0746558193953575,26.5700708162505,NA,10748000,NA,NA,NA,164957,NA
"Italy",1952,3109.3,11570,NA,190541,NA,NA,2.715,NA,NA,0.074851076312108,26.8738115816768,NA,11591000,NA,NA,NA,177272,NA
"Italy",1953,3419,12795,NA,204288,NA,NA,1.1411,NA,NA,0.0721472019145486,26.7213755373193,NA,12826000,NA,NA,NA,190541,NA
"Italy",1954,3906,13634,NA,214884,NA,NA,2.8864,NA,NA,0.0518679511278195,28.6489658207423,NA,13656000,NA,NA,NA,204288,NA
"Italy",1955,4257.4,15032,NA,227389,NA,NA,2.0986,NA,NA,0.058194188492396,28.3222458754657,NA,15050000,NA,NA,NA,214884,NA
"Italy",1956,4575,16360,NA,237699,NA,NA,3.1756,NA,NA,0.0453408036448553,27.9645476772616,NA,16394000,NA,NA,NA,227389,NA
"Italy",1957,4835.8,17565,NA,251732,NA,NA,1.6358,NA,NA,0.0590368491243127,27.5308852832337,NA,17622000,NA,NA,NA,237699,NA
"Italy",1958,5093.8,18862,NA,265192,NA,NA,1.8351,NA,NA,0.0534695628684474,27.0056197646061,NA,18923000,NA,NA,NA,251732,NA
"Italy",1959,5347.6,20029,NA,281707,NA,NA,0.8875,NA,NA,0.0622756342574438,26.6992860352489,NA,20113000,NA,NA,NA,265192,NA
"Italy",1960,5731.6,23207,NA,296981,NA,NA,1.7391,NA,NA,0.0542194549656203,24.6977205153617,NA,23267000,NA,NA,NA,281707,NA
"Italy",1961,5611.9,25810,NA,321992,NA,NA,2.4391,NA,NA,0.0842175088642034,21.7431228206122,NA,25865000,NA,NA,NA,296981,NA
"Italy",1962,6019.9,28998,NA,347098,NA,NA,5.7606,NA,NA,0.0779708812641309,20.759707566039,NA,29049000,NA,NA,NA,321992,NA
"Italy",1963,6067.7,33215,NA,371822,NA,NA,6.7873,NA,NA,0.0712306034606942,18.2679512268553,NA,33269000,NA,NA,NA,347098,NA
"Italy",1964,6527.4,36360,NA,386333,NA,NA,6.0249,NA,NA,0.0390267386007284,17.9521452145215,NA,36437000,NA,NA,NA,371822,NA
"Italy",1965,6988.6,39124,NA,395020,NA,NA,3.7671,NA,NA,0.0224857829903218,17.8626929761783,NA,39263000,NA,NA,NA,386333,NA
"Italy",1966,6635.5,39829,NA,415639,NA,NA,1.5788,NA,NA,0.0521973570958432,16.6599713776394,NA,42577000,NA,NA,NA,395020,NA
"Italy",1967,6212.4,43555,NA,445232,NA,NA,1.6646,NA,NA,0.0711988047319909,14.2633451957295,NA,46860000,NA,NA,NA,415639,NA
"Italy",1968,7538.4,46980,NA,482462,NA,NA,1.0939,NA,NA,0.0836193265533474,16.0459770114943,NA,50818000,NA,NA,NA,445232,NA
"Italy",1969,8268.6,51700,NA,510051,NA,NA,3.3333,NA,NA,0.0571837782042939,15.9934235976789,NA,56136000,NA,NA,NA,482462,NA
"Italy",1970,9694.9,67315.1,NA,521506,NA,NA,5.4096,NA,NA,0.0224585384598794,14.4022663562856,NA,67420000,NA,NA,NA,510051,NA
"Italy",1971,12016,73371.3,NA,531385,NA,NA,4.7605,NA,NA,0.0189432144596611,16.3769757384699,NA,73321000,NA,NA,NA,521506,NA
"Italy",1972,14957.4,80229.1,NA,546933,NA,NA,6.8087,NA,NA,0.0292593882025274,18.6433600775778,NA,80050000,NA,NA,NA,531385,NA
"Italy",1973,19511.1,96596.3,NA,582713,NA,NA,11.5104,NA,NA,0.0654193475251996,20.1985997393275,NA,96744000,NA,NA,NA,546933,NA
"Italy",1974,27703.4,122177,NA,610040,NA,NA,21.8687,NA,NA,0.0468961564269204,22.6748078607267,NA,121705000,NA,NA,NA,582713,NA
"Italy",1975,38520.7,139381,NA,596946,NA,NA,14.0495,NA,NA,-0.0214641662841781,27.6369806501603,NA,138142000,NA,NA,NA,610040,NA
"Italy",1976,52492.9,175022,NA,635737,NA,NA,19.3368,NA,NA,0.0649824272212227,29.992172412611,NA,174028000,NA,NA,NA,596946,NA
"Italy",1977,69731.5,212639,NA,654108,NA,NA,16.3267,NA,NA,0.0288971697415756,32.7933728055531,NA,212464000,NA,NA,NA,635737,NA
"Italy",1978,116694,250163,NA,678494,NA,NA,11.6601,NA,NA,0.0372813052278829,46.6471860347054,NA,251011000,NA,NA,NA,654108,NA
"Italy",1979,140077,306108,NA,716984,NA,NA,16.8485,NA,NA,0.0567285782925124,45.7606465691847,NA,308794000,NA,NA,NA,678494,NA
"Italy",1980,175383,384396,203383,742299,80590,NA,21.8,NA,NA,-1.414,86.2328709872506,NA,386288000,NA,NA,NA,716984,NA
"Italy",1981,243760,461152,243632,745816,81613,NA,19.51,NA,NA,0.781,100.052538254417,NA,459053000,NA,NA,NA,742299,80590
"Italy",1982,317993,543776,287552,749233,84081,NA,16.46,NA,NA,0.668,110.586259180948,NA,538604000,NA,NA,NA,745816,81613
"Italy",1983,407328,633413,334833,758360,86559,NA,14.7,NA,NA,0.913,121.65109173827,NA,627552000,NA,NA,NA,749233,84081
"Italy",1984,482254,725678,382831,777841,89194,NA,10.74,NA,NA,3.226,125.970467386392,NA,718036000,NA,NA,NA,758360,86559
"Italy",1985,504371,813862,429649,799697,92120,NA,9.24,NA,NA,2.798,117.391405542664,NA,804634000,NA,NA,NA,777841,89194
"Italy",1986,604211,900438,475031,822404,94539,NA,5.82,NA,NA,2.86,127.194014706409,NA,891707000,NA,NA,NA,799697,92120
"Italy",1987,697292,984659,519651,847870,97903,NA,4.72,NA,NA,3.192,134.184673944628,NA,976130000,NA,NA,NA,822404,94539
"Italy",1988,805505,1092840,577455,880671,102897,NA,5.09,NA,NA,4.194,139.492254807734,NA,1085970000,NA,NA,NA,847870,97903
"Italy",1989,917649,1196810,634021,906053,108469,NA,6.276,NA,NA,3.388,144.734795850611,NA,1186930000,NA,NA,NA,880671,102897
"Italy",1990,1043248,1320830,701352,925654,108558,NA,6.099,NA,NA,2.053,148.748132178991,NA,1303500000,NA,NA,NA,906053,108469
"Italy",1991,1180600,1440650,765806,938522.0702,101780,NA,6.222,NA,NA,1.534,154.164370610834,NA,1419050000,NA,NA,NA,925654,108558
"Italy",1992,1332932,1560020,805682,945660.1539,97978,NA,5.003,NA,NA,0.773,165.441452086555,NA,1490790000,NA,NA,NA,938522.0702,101780
"Italy",1993,1528561,1606640,829758,937302.9399,97076,NA,4.497,NA,NA,-0.888,184.217687566736,NA,1536590000,NA,NA,NA,945660.1539,97978
"Italy",1994,1781074,1699480,877708,957993.4836,100545,NA,4.164,NA,NA,2.152,202.923295674643,NA,1626790000,NA,NA,NA,937302.9399,97076
"Italy",1995,1912967,1834300,947339,986004.0138,104490,NA,5.393,NA,NA,2.827,201.93056551034,NA,1761740000,NA,NA,NA,957993.4836,100545
"Italy",1996,2016967,1943580,1003780,996781.9207,108356,NA,3.983,NA,NA,1.095,200.937157544482,NA,1879170000,NA,NA,NA,986004.0138,104490
"Italy",1997,2054070,2030700,1048770,1016979.5512,115074,NA,1.895,NA,NA,1.872,195.855144597958,NA,1965460000,NA,NA,NA,996781.9207,108356
"Italy",1998,2107753,2113170,1091360,1026365,121087,NA,1.98,NA,NA,1.401,193.13086424278,NA,2047810000,NA,NA,NA,1016979.5512,115074
"Italy",1999,1102305,2182350,1127090,1046091,125835,NA,1.657,NA,NA,1.464,97.8009741901711,NA,NA,NA,NA,NA,1026365,121087
